tokens,flops,Train Loss,Validation Loss,tkpm,base_N,target_N,shrink,max_lr,n_embd,n_head,method,shrinking,post_hoc_df,g_width,g_N
58916864,1.1407782976684032e+16,2.4671807289123535,2.6894350051879883,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
59572224,1.1534677114355712e+16,2.483710289001465,2.685232162475586,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
60227584,1.1661571252027392e+16,2.374311685562134,2.679664134979248,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
60882944,1.1788465389699072e+16,2.2327494621276855,2.675469398498535,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
61538304,1.1915359527370752e+16,2.6723053455352783,2.6693811416625977,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
62193664,1.2042253665042432e+16,2.5056233406066895,2.6664533615112305,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
62849024,1.2169147802714112e+16,2.606365203857422,2.6635777950286865,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
63504384,1.2296041940385792e+16,2.715970039367676,2.6585865020751953,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
64159744,1.2422936078057472e+16,2.553597927093506,2.6538805961608887,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
64815104,1.2549830215729152e+16,2.4515485763549805,2.6519105434417725,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
65470464,1.2676724353400832e+16,2.398754596710205,2.6492087841033936,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
66125824,1.2803618491072512e+16,2.656113862991333,2.6401004791259766,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
66781184,1.2930512628744192e+16,2.6609721183776855,2.6399567127227783,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
67436544,1.3057406766415872e+16,2.640913248062134,2.6336047649383545,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
68091904,1.3184300904087552e+16,2.377896308898926,2.6285417079925537,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
68747264,1.3311195041759232e+16,2.7500762939453125,2.6218924522399902,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
69402624,1.3438089179430912e+16,2.5696239471435547,2.6227219104766846,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
70057984,1.3564983317102592e+16,2.4466288089752197,2.619476795196533,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
70713344,1.3691877454774272e+16,3.061337471008301,2.615448474884033,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
71368704,1.3818771592445952e+16,2.7178030014038086,2.6113507747650146,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
72024064,1.3945665730117632e+16,2.778818130493164,2.612389087677002,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
72679424,1.4072559867789312e+16,2.5035758018493652,2.6056551933288574,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
73334784,1.4199454005460992e+16,2.5823888778686523,2.602710247039795,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
73990144,1.4326348143132672e+16,2.5959720611572266,2.602400302886963,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
74645504,1.4453242280804352e+16,2.4398193359375,2.595407485961914,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
75300864,1.4580136418476032e+16,2.7951159477233887,2.5935773849487305,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
75956224,1.4707030556147712e+16,2.4429996013641357,2.594796657562256,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
76611584,1.4833924693819392e+16,2.2400565147399902,2.588299512863159,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
77266944,1.4960818831491072e+16,2.0805246829986572,2.5882277488708496,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
77922304,1.5087712969162752e+16,2.3373522758483887,2.583993434906006,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
78577664,1.5214607106834432e+16,2.5299782752990723,2.5810704231262207,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
79233024,1.5341501244506112e+16,2.7188377380371094,2.578620433807373,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
79888384,1.5468395382177792e+16,2.1892995834350586,2.576765775680542,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
80543744,1.5595289519849472e+16,2.4841389656066895,2.5746679306030273,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
81199104,1.5722183657521152e+16,2.756317615509033,2.573152542114258,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
81854464,1.5849077795192832e+16,2.5484015941619873,2.5703649520874023,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
82509824,1.5975971932864512e+16,2.487231731414795,2.56622576713562,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
83165184,1.6102866070536192e+16,2.643578052520752,2.564997911453247,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
83820544,1.6229760208207872e+16,2.321420192718506,2.563185930252075,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
84475904,1.6356654345879552e+16,2.547600269317627,2.5583667755126953,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
85131264,1.6483548483551232e+16,2.312603712081909,2.55812931060791,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
85786624,1.6610442621222912e+16,2.444061756134033,2.5560214519500732,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
86441984,1.6737336758894592e+16,2.0107297897338867,2.553849697113037,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
87097344,1.6864230896566272e+16,2.783724308013916,2.5528006553649902,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
87752704,1.6991125034237952e+16,2.2310380935668945,2.548710346221924,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
88408064,1.7118019171909632e+16,2.352780818939209,2.548048734664917,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
89063424,1.7244913309581312e+16,2.450101613998413,2.543766975402832,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
89718784,1.7371807447252992e+16,2.329047203063965,2.5438098907470703,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
90374144,1.7498701584924672e+16,2.038656234741211,2.5410521030426025,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
91029504,1.7625595722596352e+16,2.548300266265869,2.539271831512451,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
91684864,1.7752489860268032e+16,2.194707155227661,2.536686420440674,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
92340224,1.7879383997939712e+16,2.733264446258545,2.5368528366088867,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
92995584,1.8006278135611392e+16,2.608339786529541,2.531980514526367,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
93650944,1.813317227328307e+16,2.559056520462036,2.5336616039276123,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
94306304,1.826006641095475e+16,2.366847515106201,2.5316452980041504,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
94961664,1.838696054862643e+16,2.4197263717651367,2.528459072113037,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
95617024,1.851385468629811e+16,2.5520009994506836,2.527369499206543,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
96272384,1.864074882396979e+16,2.7291576862335205,2.5238170623779297,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
96927744,1.876764296164147e+16,2.613227128982544,2.521188735961914,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
97583104,1.889453709931315e+16,2.337085008621216,2.5199952125549316,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
98238464,1.902143123698483e+16,2.504547595977783,2.5171279907226562,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
98893824,1.914832537465651e+16,2.1109633445739746,2.5182971954345703,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
99549184,1.927521951232819e+16,2.3184287548065186,2.515343189239502,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
100204544,1.940211364999987e+16,2.2054054737091064,2.514443874359131,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
100859904,1.952900778767155e+16,2.6696715354919434,2.512206554412842,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
101515264,1.965590192534323e+16,2.3398895263671875,2.5120644569396973,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
102170624,1.978279606301491e+16,2.5536627769470215,2.508434295654297,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
102825984,1.990969020068659e+16,2.787931203842163,2.50663161277771,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
103481344,2.003658433835827e+16,2.488414764404297,2.505577564239502,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
104136704,2.016347847602995e+16,2.285325050354004,2.5039572715759277,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
104792064,2.029037261370163e+16,2.2493162155151367,2.5024096965789795,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
105447424,2.041726675137331e+16,2.420776128768921,2.5044684410095215,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
106102784,2.054416088904499e+16,2.67402982711792,2.500291347503662,10.0,14562560,32270848,0.2,0.003,256,4,paws,0.2,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/10tkpm/shrinking=0.2/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
